@relation 'generators.SEAGenerator -f 2 -i 2'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
9.97111,8.680835,1.804302,groupB
1.340413,4.491492,5.619602,groupA
6.854122,5.711847,3.940137,groupB
2.041422,1.049193,5.746902,groupB
7.575945,2.809245,5.335764,groupB
7.495185,2.043921,8.743899,groupB
4.037551,9.549203,5.038812,groupA
2.651027,4.345474,5.540386,groupA
9.768422,7.15747,3.241586,groupA
7.048815,5.973779,2.657976,groupB
4.241859,3.973568,2.889948,groupA
3.301898,5.039682,6.956069,groupA
1.310289,5.448561,0.670089,groupA
8.562787,7.708422,8.979531,groupB
6.37681,7.774047,2.130424,groupA
7.662703,0.901148,4.153008,groupA
2.976687,9.443653,3.137951,groupA
7.288966,9.369368,5.156784,groupB
5.408729,9.904471,3.669488,groupB
4.276477,3.6092,6.855908,groupA
3.868397,0.170497,4.157639,groupB
3.127852,2.924555,8.312064,groupA
4.763601,0.797698,7.62619,groupA
2.425726,9.519652,9.733021,groupB
2.218677,4.412489,6.827374,groupA
4.641881,1.980122,6.835011,groupA
6.183565,6.657883,9.748592,groupB
4.993164,2.201625,5.595512,groupA
6.510966,1.844134,7.812248,groupA
2.234101,0.241436,3.954146,groupB
5.701851,4.099211,3.35516,groupA
2.054095,8.280135,9.447144,groupA
1.860213,6.923985,4.713408,groupA
7.712704,4.211027,6.128296,groupB
9.590626,2.249854,3.259716,groupB
0.576854,9.673939,1.805066,groupB
5.77919,3.93978,3.717428,groupB
0.638801,4.177668,5.753426,groupA
9.190687,9.714423,9.800458,groupB
9.229862,8.399787,2.451492,groupB
9.810018,0.053915,2.829802,groupB
7.389554,7.542608,5.823171,groupB
2.406709,4.870263,4.72717,groupB
0.173232,3.639689,1.043715,groupA
2.927314,1.90071,0.332871,groupA
3.646,9.926412,8.353784,groupA
4.270399,6.864394,6.513917,groupB
8.968569,7.246708,7.331682,groupB
2.20848,6.288957,8.496617,groupA
8.013286,0.047087,6.721017,groupA
1.729286,7.599567,8.831094,groupA
8.835574,1.900714,9.47731,groupB
0.833175,5.381531,8.356119,groupA
5.272636,4.14506,8.786247,groupB
4.07209,9.889117,1.073254,groupB
0.724857,2.915756,4.850796,groupA
2.051186,4.844769,3.616695,groupA
5.015451,9.684765,5.634141,groupB
0.98286,5.979378,5.608958,groupA
7.713473,8.536168,9.253032,groupB
6.097637,8.838945,5.739943,groupA
1.380007,8.461511,3.82035,groupB
3.924161,2.662212,9.876142,groupA
2.557181,6.324083,0.680184,groupA
0.107484,5.281258,0.003034,groupA
4.654044,8.205048,4.74494,groupB
2.652058,2.324487,7.639913,groupB
4.689196,2.91514,5.250734,groupA
5.576963,5.947028,5.030399,groupB
6.569143,3.760713,6.728967,groupB
9.398882,3.320538,8.176875,groupB
6.220962,7.574105,0.844745,groupB
4.746349,9.044387,8.910865,groupB
0.236393,3.251908,5.775093,groupA
6.328797,2.040942,3.337456,groupA
1.601496,4.283928,8.291286,groupA
4.062931,2.732952,0.692498,groupA
8.49211,7.934276,3.129379,groupB
2.949859,3.738344,4.320178,groupA
8.397378,3.81017,7.858442,groupB
6.471225,0.456419,0.668864,groupA
2.665773,3.23645,8.515274,groupA
5.397188,9.529208,4.493377,groupB
5.378357,3.651289,7.470067,groupB
3.23368,7.190417,9.529873,groupB
7.772303,1.582593,0.260629,groupB
7.996291,4.708786,4.11299,groupB
1.7904,5.961183,7.957475,groupA
3.09251,7.0066,9.962202,groupB
1.283148,8.689677,9.05687,groupB
3.853687,4.5034,2.671095,groupA
8.769278,8.454782,4.059144,groupB
1.343957,9.426882,3.681773,groupA
5.955291,5.153053,3.441985,groupB
7.952505,0.266348,5.698931,groupA
0.537592,1.614993,9.457645,groupA
2.530777,5.56183,7.915793,groupA
3.797659,5.146401,8.545704,groupA
6.371306,3.747052,3.939041,groupB
1.924356,3.938527,1.384575,groupA
8.406674,6.137014,2.995191,groupB
7.827815,7.179563,7.529571,groupB
4.781305,2.991897,3.161445,groupA
7.280518,0.811335,9.069119,groupA
2.245791,6.321996,3.65933,groupA
1.609278,6.136664,8.443805,groupA
9.765552,8.452798,4.764818,groupB
8.811555,8.307539,9.235656,groupB
2.838369,6.368612,1.821851,groupB
8.04602,6.657745,9.948034,groupB
7.167273,6.48782,8.380476,groupB
4.328577,0.768648,6.995916,groupB
7.225828,9.987159,5.52638,groupB
9.02429,0.573913,3.138742,groupB
2.506056,3.357848,3.658471,groupA
2.395207,6.546004,7.70083,groupA
2.699352,2.158559,4.479265,groupA
5.305052,3.146823,5.321326,groupA
2.361233,1.493875,5.403837,groupB
8.625407,4.476107,2.829081,groupB
2.34877,5.683927,5.448036,groupA
1.749046,6.729563,5.281094,groupA
0.841729,0.889029,3.358243,groupA
9.617904,0.296661,3.850367,groupB
7.755067,7.665241,3.741998,groupB
0.260653,5.933314,9.861503,groupA
8.139656,8.335107,9.768272,groupA
9.689921,6.685726,2.611681,groupB
9.740871,7.715873,9.447309,groupB
1.619684,5.071478,3.459112,groupA
5.468555,1.470686,6.994816,groupA
1.534615,8.395716,5.39879,groupB
7.618344,3.910122,7.793761,groupB
6.07939,8.523343,6.496662,groupB
2.152884,0.551375,6.816542,groupA
1.354429,9.130379,3.01035,groupB
7.511079,8.157965,2.423646,groupB
0.785297,4.519283,5.735673,groupA
1.468009,0.025631,8.750065,groupA
5.441968,4.542464,8.380467,groupB
6.202972,3.165076,3.072863,groupB
2.847689,6.849484,9.228936,groupB
5.2036,2.653746,8.10568,groupA
1.960181,4.772148,1.272294,groupA
2.928236,9.707547,6.637684,groupB
9.509265,1.132324,6.176106,groupB
6.48038,8.513815,5.043973,groupB
4.527304,5.155086,0.959614,groupB
3.627187,7.383336,3.383062,groupB
9.11086,8.884699,7.410701,groupB
2.702075,8.9862,3.487898,groupB
3.696066,8.551376,9.578291,groupB
0.735418,9.034482,0.46453,groupB
7.388269,4.896461,4.786537,groupB
7.751135,5.105342,6.238409,groupB
6.431243,1.723817,2.771393,groupA
3.551404,8.870788,9.518745,groupB
5.541792,9.850083,7.511956,groupB
4.687296,0.641822,8.369469,groupA
9.979075,9.460342,9.521351,groupB
5.860155,5.140644,7.079558,groupB
8.110739,9.113797,4.260848,groupB
7.799758,2.273891,1.239047,groupB
5.174127,7.92,8.653664,groupB
6.717699,8.630657,8.467881,groupB
7.155042,0.884765,1.524053,groupA
9.383133,3.290819,1.014204,groupB
0.175558,5.806498,6.747358,groupA
9.281207,9.944051,1.77395,groupB
2.886265,7.924812,9.600433,groupA
1.009358,8.723581,8.206813,groupB
1.140877,2.354246,7.27933,groupA
0.17926,8.488442,7.0081,groupA
1.585542,9.915444,7.404762,groupB
8.276324,0.623441,3.557001,groupA
3.550161,2.2587,7.288152,groupA
6.252033,9.445456,1.567872,groupB
7.374791,0.705286,9.024395,groupA
9.421649,3.626745,3.857777,groupB
1.25041,3.199232,9.037124,groupA
6.366247,7.215326,1.200717,groupB
1.742153,1.519699,7.916906,groupA
2.158094,5.894078,2.629259,groupA
9.104742,3.685896,5.799148,groupB
7.458037,3.415354,1.697402,groupB
1.329114,7.480751,6.628862,groupA
5.445726,6.152056,1.535528,groupB
6.054921,0.902415,3.534059,groupA
6.730164,8.417066,0.914491,groupB
1.624846,7.821328,9.847546,groupB
7.463829,7.77348,1.171778,groupB
4.932453,6.901258,1.782721,groupB
5.999134,9.556893,0.397017,groupB
9.236557,7.089151,8.982633,groupB
2.050422,8.701876,4.382629,groupA
2.320967,9.911201,5.305673,groupB
1.24209,8.941731,7.075334,groupB
4.260257,4.88765,5.917009,groupB
0.575287,6.374305,2.122096,groupA
9.862548,7.215734,2.935253,groupB
6.341126,4.555275,6.182671,groupB
4.005378,9.597728,9.26234,groupB
7.308808,8.654681,4.517818,groupB
8.638452,9.717895,6.720568,groupB
7.490796,0.983475,8.840153,groupA
0.563933,8.717784,6.696769,groupB
4.517425,0.910837,7.212043,groupA
1.509401,2.183535,4.999841,groupA
5.568847,9.316814,0.56117,groupB
4.188793,6.443081,3.633882,groupB
9.89979,0.722837,2.143231,groupB
7.785202,9.603992,9.653654,groupB
1.534981,8.920848,8.332465,groupB
7.478542,1.717636,9.552481,groupB
7.686975,1.986988,0.097617,groupB
8.364574,0.088086,4.93834,groupA
2.400953,9.030883,3.749769,groupB
8.374225,5.913717,5.377841,groupB
5.34552,0.287985,9.960957,groupA
2.94403,0.223171,2.277882,groupA
7.009571,3.227005,1.954368,groupB
2.965893,4.551394,6.013241,groupA
7.892505,8.977338,2.467118,groupB
9.283681,5.570462,8.855535,groupB
5.49074,0.455575,1.585628,groupA
8.187685,7.932312,2.735164,groupB
9.374712,7.265718,8.170854,groupB
5.425765,8.609582,4.287167,groupB
9.269222,8.525456,9.603909,groupB
4.346593,9.44102,8.040386,groupB
7.065758,6.374214,4.634807,groupB
1.620197,9.343388,7.914888,groupB
9.539268,9.03297,8.337945,groupB
3.872917,0.620282,6.615367,groupA
4.850766,0.178214,3.651608,groupB
9.295905,1.332821,3.01354,groupB
7.572865,1.038878,6.378842,groupA
5.084678,9.354346,7.428934,groupB
2.521655,2.319501,8.42617,groupA
9.346222,3.162345,4.479431,groupB
5.686571,7.082487,2.606302,groupB
3.60225,1.840162,4.163061,groupA
2.189932,1.177912,3.694604,groupA
3.234176,3.34321,4.23954,groupA
0.471357,2.289806,5.537228,groupA
3.405612,3.079029,1.022019,groupA
9.599418,7.823058,9.897224,groupB
4.775632,5.141395,6.893039,groupB
1.523658,1.400858,1.896966,groupB
9.560838,1.811679,3.719588,groupB
0.118561,4.767301,9.86526,groupB
2.075421,7.56081,5.032156,groupB
7.65597,0.960853,6.612265,groupA
4.114512,8.923759,7.553459,groupA
7.909851,6.390354,2.604092,groupA
1.967917,4.1048,4.686443,groupA
5.88246,4.114881,5.814571,groupB
0.418235,7.985299,5.945111,groupB
3.979859,5.899331,1.209036,groupB
9.786876,2.458822,1.637599,groupB
5.55869,3.308444,8.643217,groupB
2.647507,9.71975,9.755823,groupB
9.243892,0.940113,8.750442,groupB
6.541403,4.956574,6.548979,groupB
4.312867,4.588134,8.08984,groupA
1.061022,0.632409,4.78247,groupA
2.599328,7.019891,8.099434,groupB
2.131061,1.776824,3.376513,groupB
3.965971,4.447878,5.486236,groupA
7.742648,8.914704,7.881172,groupB
9.46513,7.988471,5.589181,groupB
5.462457,0.028588,1.151224,groupB
2.845396,2.575452,3.884677,groupA
6.407487,7.074198,0.547669,groupB
1.954464,8.428294,8.542861,groupB
0.945113,2.071535,3.567181,groupA
6.815813,8.188853,8.108339,groupB
6.157792,1.858038,7.978893,groupA
9.414061,8.109345,7.941142,groupB
1.402642,4.033877,5.835303,groupA
0.265042,3.649029,0.974182,groupA
6.760085,4.12168,5.722857,groupB
4.568068,2.083621,7.710317,groupB
2.836555,0.072594,0.77961,groupA
2.193725,1.899414,7.644758,groupA
9.591405,7.870364,0.159805,groupB
0.994423,6.651435,4.617316,groupA
9.468708,2.605311,0.308795,groupA
2.686274,7.18758,1.500853,groupA
7.473705,2.13721,2.006179,groupB
7.655884,5.674246,8.858442,groupB
3.152136,2.758057,8.186333,groupA
4.326338,5.112631,2.814319,groupB
0.378249,7.371782,8.647996,groupA
4.192049,9.600454,6.892536,groupB
9.510666,6.440822,1.784791,groupB
8.721108,4.925101,5.029402,groupA
5.727532,0.153201,4.838915,groupA
0.608076,1.39483,9.632537,groupA
1.3205,8.699146,5.42611,groupB
4.09214,6.26412,6.039476,groupB
8.635425,4.212762,6.681605,groupB
8.794235,6.320908,0.9773,groupB
4.801099,4.804866,4.504829,groupB
8.971653,4.198307,3.601374,groupB
1.885525,9.69669,8.983787,groupB
3.370423,2.4395,2.01176,groupA
6.101103,9.545991,6.234622,groupB
4.227013,1.059864,4.307072,groupA
9.325267,6.407956,5.271041,groupB
1.032709,3.694945,3.67081,groupA
7.654267,3.551832,0.26304,groupB
9.955448,4.611935,5.396906,groupA
2.315357,5.368745,5.7694,groupA
1.714894,9.721893,6.861748,groupB
8.890925,5.535904,6.121632,groupB
0.997931,8.5226,3.432844,groupB
3.180088,8.717496,5.457877,groupB
0.265863,4.896488,1.052073,groupA
4.51642,3.940641,7.418993,groupA
9.886406,9.858671,5.456705,groupB
4.607866,2.815618,9.344236,groupA
3.250636,1.772211,5.202544,groupA
0.047164,8.60298,7.587004,groupA
5.651419,6.751403,7.957164,groupB
0.599813,7.951901,9.039944,groupA
4.14599,0.697079,4.177279,groupA
7.209151,9.300753,3.943382,groupB
1.986081,7.885525,9.700501,groupA
4.898876,9.50394,5.69967,groupB
9.325199,2.138362,7.879722,groupB
7.178247,1.052593,5.768307,groupA
6.414043,9.852875,3.401425,groupB
2.487021,6.495926,2.737899,groupA
2.484838,1.795558,3.300479,groupA
3.345508,7.088357,5.2848,groupB
0.189475,2.49107,2.198955,groupA
0.442492,0.675147,4.324988,groupA
2.702183,0.932736,3.34425,groupA
5.537137,6.836605,5.000692,groupB
5.230421,0.363722,3.053987,groupA
6.524966,1.35327,5.47582,groupA
0.235878,7.196906,3.120928,groupA
7.46396,4.037509,0.277533,groupB
2.236527,7.768042,5.314184,groupB
8.719739,2.004691,8.14839,groupB
9.075295,0.418105,9.701639,groupB
9.020034,6.224886,6.545054,groupB
2.769939,7.783297,7.831489,groupB
1.632638,5.008238,7.833132,groupA
8.654273,6.136292,5.984265,groupB
5.138223,1.964507,7.929412,groupA
6.20489,3.573351,7.919798,groupB
7.1887,1.829525,2.896493,groupB
2.090142,8.715596,2.083575,groupB
5.830234,3.116003,9.703441,groupA
0.516577,3.571042,5.075838,groupA
7.24695,0.582076,6.797447,groupA
0.775579,9.452549,7.826051,groupB
5.221322,1.324811,4.735409,groupA
8.541543,5.41267,8.444504,groupA
5.292041,9.3327,2.170858,groupB
6.593917,0.844635,9.725245,groupA
5.611041,7.364708,2.691002,groupB
9.976922,6.137563,0.399117,groupB
7.685656,7.130834,7.707661,groupB
2.87182,0.661027,2.945013,groupA
0.470177,8.850324,6.156827,groupB
4.590265,5.76931,6.95408,groupA
2.535103,0.78682,9.393562,groupA
3.319463,2.369214,8.899192,groupA
4.783257,2.326107,5.971717,groupA
6.199682,5.96942,5.87809,groupB
5.135609,1.48828,8.723921,groupA
7.498656,7.258956,8.429645,groupB
4.072367,4.510871,7.087535,groupA
6.488915,5.987192,3.894695,groupB
3.332498,3.858508,2.314901,groupB
0.134014,7.926799,8.061589,groupA
3.941935,0.326167,9.290498,groupA
5.895694,1.076542,8.026986,groupA
7.789506,0.80148,1.295817,groupB
6.139901,9.017176,7.235685,groupB
9.059641,1.647227,4.497878,groupB
8.124943,8.335292,2.466266,groupB
0.893413,0.063884,0.004762,groupA
0.344264,4.855614,0.209404,groupA
5.47371,5.965486,4.347159,groupB
9.480635,6.437479,0.041634,groupA
2.32025,4.838359,2.922471,groupA
0.285791,2.170271,0.523273,groupA
9.243129,2.414058,1.003504,groupA
2.589503,6.836022,6.877748,groupB
8.675589,7.740499,6.165268,groupB
7.348219,1.013041,4.527012,groupA
1.050155,9.048018,7.958143,groupB
1.333336,8.041584,4.810025,groupB
2.235604,9.265646,6.0079,groupB
9.048919,6.512869,4.911466,groupB
4.143067,8.649666,0.850506,groupA
4.25998,2.832576,9.956942,groupA
8.885196,2.364007,6.205793,groupB
7.160639,5.692281,4.918385,groupB
7.334271,5.498684,5.639788,groupB
3.470823,2.488472,8.123801,groupA
5.696813,0.402283,8.812339,groupA
9.126866,6.443046,8.794067,groupA
6.411303,5.955422,9.739913,groupB
5.267716,7.100367,0.745633,groupB
3.134637,7.688301,8.81246,groupA
6.012677,3.296402,6.976069,groupB
4.106342,5.893623,2.822286,groupB
4.686885,6.904011,5.402134,groupB
8.11339,8.44749,1.384959,groupA
9.063134,6.964517,3.784603,groupB
8.457669,6.121316,7.033712,groupB
4.672159,4.575234,5.806544,groupB
0.692502,0.025677,5.722761,groupA
9.337679,1.118353,7.330721,groupB
2.07204,7.174025,0.366405,groupB
9.9842,1.168364,0.053922,groupB
6.242277,9.864352,0.935679,groupA
4.338045,1.56745,2.719566,groupA
5.391761,0.075039,3.191203,groupA
8.164612,0.476204,7.001832,groupA
4.769743,9.009027,6.081939,groupB
1.003922,5.202454,0.155097,groupB
7.859783,3.749332,2.705419,groupB
3.850719,5.125467,7.356145,groupB
1.623098,0.4689,7.363549,groupA
2.838877,0.753483,4.447912,groupA
3.979498,0.260552,6.778658,groupA
6.564223,7.743149,3.473506,groupB
6.983336,1.390911,4.111304,groupA
7.641384,1.827352,4.863909,groupB
1.14603,9.517802,0.772589,groupB
5.589259,7.554632,4.415738,groupB
1.972266,8.831318,0.606418,groupB
1.713554,7.753698,7.871075,groupB
2.089287,7.768099,4.076869,groupB
2.745803,5.289765,6.464402,groupA
4.523515,9.83479,0.859651,groupB
2.333502,6.652367,6.756087,groupB
3.466292,2.342218,7.899911,groupA
5.504907,1.233824,4.409222,groupA
9.637175,4.840055,7.111418,groupB
6.504813,1.709042,3.37166,groupA
0.065443,5.641141,0.180331,groupA
8.953505,4.589887,2.464017,groupB
3.622888,6.241561,2.537493,groupB
4.806162,9.00862,8.488534,groupB
0.076312,7.215801,5.086773,groupA
7.288076,9.410445,1.85884,groupB
6.377775,0.711235,3.047997,groupA
1.791837,8.240845,8.880229,groupB
4.616964,5.576694,3.538442,groupB
9.706367,8.570212,2.94672,groupB
6.68554,8.929929,9.349795,groupB
1.545025,5.193272,4.850566,groupA
5.221988,3.738117,2.437513,groupA
4.401745,3.419326,5.205881,groupA
3.596299,1.344929,6.895051,groupA
9.333915,2.934829,0.378487,groupB
7.147607,0.714099,6.133217,groupB
9.691155,1.675099,7.690567,groupB
8.881474,4.952069,9.84646,groupB
9.008601,1.939667,6.325777,groupB
7.358268,7.593085,6.154794,groupA
6.689617,9.048938,3.381313,groupB
6.67696,7.736476,3.73095,groupB
4.91578,4.795176,2.623455,groupB
1.978638,2.373221,8.919713,groupA
1.164928,3.29919,3.32313,groupA
3.146522,2.976383,6.600788,groupA
6.27832,9.48813,8.383173,groupB
4.226378,4.480899,5.251076,groupA
7.767635,0.555658,4.450823,groupA
1.325929,1.145177,7.940009,groupA
8.736856,4.195949,5.301077,groupB
5.628481,3.456636,6.774422,groupB
1.454141,8.55115,9.336482,groupB
0.35011,8.507075,9.504679,groupA
0.098187,2.871603,3.331977,groupA
8.25538,8.402993,9.103382,groupB
4.044496,5.962258,6.725799,groupA
8.717932,6.904351,0.121246,groupB
6.266693,3.265342,2.679019,groupB
6.213919,5.771352,9.003614,groupB
8.139129,0.516954,0.346657,groupA
3.903035,1.735653,3.135349,groupA
5.305399,0.157283,9.904612,groupA
0.498214,4.333917,6.126919,groupA
2.437513,5.450632,5.983755,groupA
4.859323,5.125845,7.745009,groupB
7.006503,5.983951,1.127252,groupA
2.125367,2.754132,0.457678,groupA
7.452214,6.83366,5.84362,groupB
5.274676,9.03234,4.501841,groupB
7.139685,7.449853,2.499903,groupB
6.244002,8.136265,5.181022,groupB
6.008369,6.270057,6.631137,groupB
7.868487,1.108767,7.550336,groupA
7.551727,0.56146,8.611339,groupA
1.404134,3.000508,4.479205,groupA
0.294644,0.464747,7.085987,groupB
8.773822,1.985794,7.02065,groupB
8.842909,2.463875,7.223673,groupA
7.567538,4.084559,4.846284,groupB
4.839012,2.631173,9.76841,groupA
4.852967,1.006335,0.810674,groupA
2.743187,7.876838,3.437177,groupB
7.712481,3.601089,2.281666,groupB
0.092037,0.085638,5.140427,groupA
0.519584,2.987408,5.798263,groupA
8.321836,1.412337,5.506439,groupB
7.383541,2.56126,1.424608,groupB
3.501157,7.542141,7.181791,groupB
7.728711,8.236362,0.417841,groupB
4.52443,6.925339,6.137259,groupB
5.437684,5.579769,3.912195,groupB
7.459952,9.443115,4.348896,groupB
7.788579,3.631857,8.214469,groupA
1.445765,7.835336,8.158009,groupB
6.067361,7.372852,4.414317,groupB
6.443537,5.467297,7.287922,groupB
4.680342,3.240073,1.243893,groupA
2.390458,1.311315,8.437374,groupA
5.30917,6.706986,3.696107,groupB
8.340643,7.444912,1.727539,groupB
0.871911,1.66845,2.403769,groupA
6.787088,6.8073,3.236378,groupB
5.385497,3.706184,8.300357,groupB
8.529278,0.049947,6.997241,groupA
1.002399,3.500557,2.437817,groupB
2.018116,9.85904,6.728965,groupB
2.933235,9.627158,7.992454,groupB
4.899041,1.565862,4.959319,groupA
0.210161,3.888242,4.523276,groupA
7.286638,3.713113,0.063356,groupB
5.348416,4.005056,1.775005,groupA
9.801451,9.939757,2.338777,groupB
9.789977,2.226306,2.198729,groupB
9.810991,9.384454,4.396216,groupB
5.862688,5.592979,5.209034,groupA
2.030425,6.424522,9.738112,groupA
6.89692,6.16973,3.67397,groupB
8.437026,3.472988,9.11199,groupA
7.654786,9.994273,9.967389,groupB
1.338078,8.001542,0.503522,groupB
9.363232,2.78696,2.139543,groupB
0.671736,8.578942,7.708242,groupB
0.219192,6.140242,7.331921,groupA
6.834228,7.089316,1.255239,groupB
4.651151,7.931383,1.008205,groupB
0.126004,3.72283,3.320876,groupA
4.640418,4.713169,1.91052,groupB
2.778554,4.856068,6.715499,groupA
0.413729,1.857466,9.614815,groupA
4.332346,8.80196,3.785611,groupB
5.473966,6.765385,8.718717,groupB
3.847844,2.815782,4.590073,groupA
6.055905,6.452114,6.9099,groupB
0.268201,4.021348,0.658067,groupA
5.076796,8.742868,4.312431,groupB
1.761659,6.81483,1.029112,groupA
1.651628,7.283559,2.333757,groupA
2.027945,0.362515,6.38674,groupA
5.767869,8.083983,1.586384,groupB
5.211298,1.496603,4.674598,groupA
5.245726,6.921204,7.174825,groupB
2.777426,2.657077,0.462332,groupA
7.783273,9.821305,3.723394,groupA
1.111044,0.81957,2.778277,groupA
8.211204,6.925556,0.214167,groupB
0.192267,1.590242,5.933532,groupB
8.114813,1.051886,8.49364,groupB
2.248039,8.123685,8.347475,groupB
3.297309,6.667088,5.846929,groupA
0.293044,3.067949,7.232135,groupA
0.823605,4.737319,2.404084,groupA
1.137265,4.983655,3.967344,groupA
2.238234,2.169146,4.755284,groupA
1.183052,2.654974,4.306959,groupB
1.982825,3.621777,0.174536,groupA
3.199134,2.016607,8.796392,groupA
1.337757,6.789793,8.782679,groupA
3.372768,3.263006,5.112749,groupA
8.051665,6.779859,8.599971,groupB
1.896143,2.756238,7.39571,groupA
9.936287,4.410966,6.217364,groupB
2.813196,6.689455,2.492119,groupB
1.084977,6.686382,2.324003,groupA
1.037528,7.464351,6.40815,groupA
9.832047,1.3847,8.118887,groupB
2.600545,3.950295,4.349507,groupB
5.952804,1.090655,9.515066,groupA
3.65145,1.591483,0.747534,groupA
3.88997,4.633398,3.592999,groupA
8.668528,7.303012,0.138622,groupB
6.737776,7.325617,7.367763,groupB
5.416037,0.75732,9.704177,groupA
0.646083,3.695725,3.610496,groupA
8.232017,4.326924,7.430285,groupB
2.096472,4.028419,5.053575,groupA
3.135589,3.303916,4.254867,groupA
